"distrito";"id";"descripcion";"fecha_inst";"utm_x";"utm_y";"longitud";"latitud"
9;4621;"QUINTANA -TUTOR";"17/02/2021";439266.951824592;4475562.94297278;-3.71598793485055;40.4284870034614
14;1293;"AV. MORATALAZ 59-93-101 - P.P.";"05/12/1991";444411.078036586;4473048.87629912;-3.65512753858016;40.4061985362773
9;354;"FRANCOS RODRIGUEZ - POLICIA";"10/06/1969";439418.58702162;4478865.83289746;-3.7145154136381;40.4582518429101
5;992;"CLARA REY - PADRE XIFRE";"11/02/1981";442941.505528742;4476882.65493154;-3.67278966739124;40.4406357848938
17;1957;"AV. ROSALES - ZAFIRO";"30/06/2006";442642.815935953;4466713.37699919;-3.67539537386036;40.3490047014989
8;1986;"VALLE DE MENA - CNO. GANAPANES";"02/04/2007";439427.524909136;4480135.34895505;-3.71453118335131;40.4696887729838
8;1211;"LA BAÑEZA - CNO.  GANAPANES";"17/07/1990";439313.866769693;4480816.42054261;-3.71593699022223;40.4758158153121
15;357;"EMILIO FERRARI - VITAL AZA";"12/06/1969";445558.331789024;4475914.88769444;-3.64185304418654;40.4320930484388
11;4586;"AV. EURO - DURO";"01/07/2020";436788.886089842;4468576.08498592;-3.74450617643167;40.3653618434526
13;1148;"PIO FELIPE - BOMBEROS";"09/07/1987";444594.674472959;4471750.32169002;-3.6528509320636;40.3945126268005
20;2069;"SUECIA - MARSELLA";"10/02/2009";448227.109299615;4474722.66036919;-3.61029350327785;40.421523118628
1;1012;"FUENCARRAL - FARMACIA";"07/07/1981";440562.617626699;4475047.49045697;-3.70066610943368;40.423937152684
12;677;"ANTONIO LOPEZ - DR. TOLOSA LATOUR";"21/10/1975";440959.994237982;4470211.70011437;-3.69553352224814;40.3804021832982
12;955;"ANTONIO LOPEZ 264 - P.P.";"18/03/1980";440973.643953752;4470034.3386365;-3.69535630221304;40.37880538138
11;564;"ANTONIO LEYVA - ALEJANDRO SANCHEZ";"23/04/1973";439209.705801593;4471196.62337194;-3.71624564489392;40.3891490121293
11;4594;"VIA - STA. LUCRECIA";"22/07/2020";438911.998159312;4470856.2794424;-3.71972040719647;40.3860612504613
12;1620;"ANTONIO LOPEZ - SEBASTIAN GOMEZ";"02/03/2000";440807.306529311;4470883.15351486;-3.69739454613097;40.3864401629165
12;1925;"ANTONIO LOPEZ - VADO";"16/02/2006";440914.355395133;4470758.14204999;-3.69612181535088;40.3853215918556
10;919;"RAFAEL FINAT - BLAS CABRERA";"26/03/1979";434466.705058883;4469946.95739741;-3.77199563585259;40.3775319210525
6;379;" SAN GERMAN - INFANTA MERCEDES";"08/09/1969";440814.52686913;4478685.22856131;-3.69803561323065;40.4567254763903
8;841;"MONFORTE LEMOS - AV. BETANZOS";"01/01/1978";439639.003259607;4481030.4248355;-3.71212188443927;40.4777673379334
10;713;"CAMARENA - OCAÑA";"28/10/1976";435589.90491385;4470752.80166715;-3.75884667523134;40.3848788685696
11;924;"AV. CARABANCHEL ALTO - GOMEZ ARTECHE";"05/06/1979";436057.101561465;4469120.03542635;-3.75317904514535;40.3702061901507
12;922;"ANTONIO LOPEZ - SAN GRACIANO";"04/05/1979";440236.980808295;4471522.83421735;-3.70417353033688;40.3921620180523
12;304;"ANTONIO LOPEZ - EUGENIO CAXES";"26/05/1968";440315.094478626;4471444.4415819;-3.70324585469937;40.3914614180629
9;1313;"AV. VICTORIA - AV. ESTACION";"18/03/1992";429125.08528027;4480794.68427928;-3.83612414955235;40.4748130162902
13;975;"AV. SAN DIEGO - SIERRA DE MOLINA";"24/09/1980";443251.708851495;4470944.87960271;-3.66860256420469;40.38716631782
2;1920;"PSO. MELANCOLICOS - SAN ALEJANDRO";"30/12/2005";438857.824110796;4472917.54952104;-3.72055654299718;40.4046261700056
20;2255;"AQUITANIA - SARRE";"30/11/2016";447989.519798905;4474615.97287208;-3.61308530674583;40.4205471935609
4;879;"AV. BRASILIA - PTE. LA PAZ";"06/06/1978";443927.019936342;4476896.10316018;-3.6611711705577;40.4408239747918
8;1836;"PUENTE DE LA REINA - VALCARLOS";"02/08/2004";443201.930282774;4483488.68939093;-3.67031060138809;40.5001637521059
8;1835;"PUENTE DE LA REINA - SIERRA DE ATAPUERCA";"02/08/2004";443054.277118781;4483625.95586826;-3.67206537848933;40.5013901835624
8;1829;"STO. DOMINGO DE LA CALZADA-CASTIELLO DE JACA-FROMISTA";"02/08/2004";442564.030160278;4484365.93401259;-3.67791793322804;40.5080223995768
2;1630;"RETAMA - OMBU";"20/06/2000";442617.829505649;4471722.49486702;-3.67614043361354;40.3941280952546
8;1800;"VALLE DE MENA - ANTONIO MACHADO";"29/06/2004";438953.456931607;4480298.45791211;-3.72013871063112;40.4711234124538
9;904;"ANTONIO MACHADO - VALDERRODRIGO";"12/02/1979";439001.184767522;4480172.94935382;-3.71956366052748;40.4699962929932
8;2248;"SIERRA ATAPUERCA - PSO. TIERRA MELIDE";"28/07/2016";443673.593756366;4484304.71026394;-3.66481713031384;40.5075469521829
16;2033;"FCO. PI  Y MARGALL - NICETO ALCALA ZAMORA P.P. (ESTE)";"19/10/2007";445204.580238723;4481851.60642332;-3.64653592899049;40.4855508218127
11;1304;"NTRA. SRA. FATIMA - GUABAIRO";"18/02/1992";436674.080244682;4470778.63127651;-3.74607708086184;40.3851946634022
10;1058;"CTRA. BOADILLA MONTE - GALICIA";"27/05/1982";434416.959837397;4472352.86623007;-3.7728292986521;40.3992013380107
7;1020;"BLASCO DE GARAY - DONOSO CORTES";"08/09/1981";439668.28644074;4476428.4112955;-3.7113390606334;40.4363127193872
10;985;"MAQUEDA 130 P.P.";"28/07/1992";435327.437720505;4471179.4721766;-3.76198198559933;40.388702155262
2;413;"PL. GRAL. MAROTO";"05/08/1970";440722.37721583;4471665.15684038;-3.69846787106355;40.393478819506
10;4626;"CARAMUEL - CAPRICHOS - P.P.";"16/06/2021";438076.940369117;4472961.78035158;-3.72976280671736;40.4049669087793
8;1822;"CNO. DE SANTIAGO - VILORIA DE LA RIOJA";"02/08/2004";443105.367136133;4484270.11520419;-3.67152033078396;40.5071965302319
16;888;"CTRA. CANILLAS - MATAPOZUELOS - P.P.";"21/09/1978";444775.171659041;4479359.13802054;-3.65138522754039;40.4630690207765
16;902;"CTRA. CANILLAS - GOMEZNARRO";"08/02/1979";445109.924052486;4479370.83374023;-3.64743802383726;40.4631965641052
16;1032;"CRA. CANILLAS - JAVIER QUINTO";"19/10/1981";445544.484363104;4479538.06946059;-3.64232696706726;40.4647317040792
5;218;"PPE. VERGARA - COLOMBIA";"19/04/1967";442600.000869178;4478714.70189787;-3.6769817496794;40.4571162246906
8;1852;"MONASTERIO EL ESCORIAL - MONASTERIO LAS HUELGAS";"12/11/2004";440114.96901889;4483991.67924563;-3.70678681376985;40.5044778112538
8;1850;"MONASTERIO EL ESCORIAL - MONASTERIO MONTESCLAROS";"11/11/2004";440471.455597118;4483964.26608804;-3.70257714267239;40.5042565189057
15;1911;"EMILIO VARGAS - TORRELAGUNA";"04/11/2005";444339.7195163;4477592.35678648;-3.65636623439697;40.4471239154265
14;4567;"HACIENDA PAVONES 74 - 93 P.P.";"16/07/2019";445183.609124958;4472756.22953318;-3.64599843957215;40.4036134240085
11;1672;"JOAQUIN TURINA - CNO. CRUCES";"22/03/2001";435660.321403306;4469325.32474271;-3.75787302257087;40.3720249947442
20;1681;"SUECIA - MARIA SEVILLA DIAGO";"14/06/2001";448599.234624426;4476040.84909709;-3.60601373966957;40.4334212647265
10;939;"SESEÑA - VALMOJADO";"02/01/1980";435721.167140805;4472147.07202675;-3.75744105398125;40.3974491557245
10;1663;"SESEÑA - ESCALONA";"25/01/2001";435339.047164997;4472263.84939676;-3.76195531590876;40.3984715495362
10;929;"SESEÑA - AC. N-V";"23/10/1979";435218.391101574;4472221.34376158;-3.76337266505311;40.3980792653884
17;2204;"ALCOCER - LAGUNA SANTIAGO P.P.";"24/11/2014";440326.973917564;4466844.47957548;-3.70267535243049;40.3500233057302
8;1856;"MONASTERIO EL ESCORIAL - MONASTERIO SOBRADO";"15/11/2004";441249.579431303;4484556.03380242;-3.69344899471281;40.5096428349032
8;2167;"MONASTERIO SUSO Y YUSO - MONASTERIO DE LAS HUELGAS";"27/08/2013";440098.983107644;4483768.92115781;-3.70695440344644;40.5024699790182
8;2169;"AFUERAS VALVERDE - CAMPO CALATRAVA P.P.";"27/08/2013";441183.614615949;4483487.81099023;-3.6941283319181;40.5000152333367
20;2212;"ALBASANZ - ALFONSO GOMEZ";"09/06/2015";446747.736850422;4476489.77024248;-3.62787924879033;40.437348924556
5;105;"VELAZQUEZ - LOPEZ HOYOS";"09/07/1963";442083.204445596;4476723.74749325;-3.68289492790626;40.4391449323876
13;987;"ACCESO A-3 - AV. DEMOCRACIA";"05/02/1981";447199.57245373;4471256.35874743;-3.62211775464688;40.3902318973058
3;1758;"ESTRELLA POLAR - ASTROS";"04/07/2003";443420.62470086;4473586.9894126;-3.66684734872525;40.4109794342822
10;1029;"CEBREROS - CARLINA - ACC. A-5";"01/10/1981";436299.27794634;4472855.51389812;-3.75070022862884;40.4038755059467
10;563;"PSO. ERMITA SANTO - SAN CONRADO";"23/04/1973";438510.380955053;4473025.10091855;-3.72466121893017;40.4055694535182
10;781;"AV. AVIACION - MAESTRA JUSTA FREIRE";"01/01/1978";435002.738569527;4469441.95424322;-3.76563009266473;40.3730246243283
10;1890;"AV. AVIACION - JOSE DE CADALSO";"17/06/2005";434791.116535797;4469498.57883487;-3.76812845788945;40.3735181925591
6;468;" SAN GERMAN - POETA JOAN MARAGALL";"09/11/1971";441301.223860275;4478629.01799832;-3.69229069301319;40.4562536261525
16;1509;"AV. ANDES - HIPERCOR";"10/12/1997";447588.658258207;4478683.46940204;-3.61814581410692;40.4571644602093
15;1134;"ARTURO SORIA - DALIA";"06/02/1987";443435.191364387;4481254.21122326;-3.66735847878476;40.4800505570327
11;1086;"PL. PARTERRE";"09/12/1983";436257.843171263;4469705.67205071;-3.7508732734924;40.3754972401052
4;638;"AV. BRUSELAS - PL. VENECIA";"11/11/1974";443776.03564058;4476923.89749325;-3.66295381270162;40.441064165056
8;2002;"PALAS DEL REY - SIERRA DE ATAPUERCA";"07/05/2007";443555.620401752;4484178.00190952;-3.66619817864399;40.5063974939673
8;2005;"PALAS DEL REY - PADORNELO";"07/05/2007";443476.923915424;4484249.92090089;-3.66713337251566;40.5070400109193
4;298;"AV. TOREROS - RAFAELA BONILLA";"23/04/1968";443393.324072935;4475947.76123739;-3.66737923615901;40.4322446674787
4;501;"AV. TOREROS - COLOMER";"14/03/1972";443652.695161985;4476081.17088731;-3.66433333575008;40.4334641022845
8;1444;"ISLA TABARCA - FERMIN CABALLERO";"23/01/1996";438787.737059769;4481044.23499114;-3.72216546231223;40.4778294337038
8;1855;"MONASTERIO SILOS - MONASTERIO LIEBANA";"15/11/2004";441175.95262701;4484250.97273027;-3.69428963248709;40.5068895212307
8;1854;"MONASTERIO EL ESCORIAL - MONASTERIO LIEBANA";"15/11/2004";441088.415530696;4484307.65083193;-3.69532801799465;40.5073938855591
2;1945;"EMBAJADORES - PUERTO BEJAR";"03/04/2006";441479.133832079;4470841.69646268;-3.68947597128471;40.3861141578664
21;1295;"AV. CONSEJO EUROPA - RIBERA LOIRA - GTA. J. BORBON";"18/12/1991";447782.469261286;4478994.48806795;-3.61588569462982;40.4599784927133
16;1215;"GLORIETA YUCATAN - AV. ANDES";"30/07/1990";446873.728717509;4478005.826323;-3.62652060259441;40.4510144796885
16;2267;"GRAN VIA HORTALEZA - SUCRE";"11/05/2017";445338.114867093;4480002.00460735;-3.6448010092291;40.4688975128994
20;1741;"AV. GUADALAJARA 55 - P.P.";"29/01/2003";447545.176276848;4474577.56797631;-3.6183196508803;40.4201733262813
1;201;"SEGOVIA - PSO. VIRGEN PUERTO";"14/11/1966";438812.582584466;4473955.15005431;-3.72118944431782;40.4139700175823
1;2143;"SEGOVIA - JUAN DUQUE";"17/10/2012";438963.429760139;4473946.94814857;-3.71941082051602;40.413907207113
11;1041;"GTA. EJERCITO - PSO. MARCELINO CAMACHO - OCA";"23/12/1981";436791.945325904;4471092.64845727;-3.74471971630596;40.3880324176295
8;1848;"MONTECARMELO - MONASTERIO SILOS";"08/11/2004";440837.81170254;4483895.25308844;-3.69824713586025;40.5036610310396
8;1846;"MONTECARMELO - SANTUARIO VALVERDE";"08/11/2004";440745.763508342;4484105.27314032;-3.69935308579827;40.5055463948072
14;977;"ARROYO MEDIA LEGUA - ENTRE ARROYOS";"08/10/1980";444250.695843083;4473345.65798766;-3.65704355918306;40.4088613914319
5;652;"AV. PIO XII - BAMBU";"05/03/1975";442557.835280167;4480523.95726738;-3.67764280586562;40.473411888877
17;1401;"VILLALONSO - ARROYOBUENO";"08/02/1995";439621.758358397;4466769.28507432;-3.71097185071375;40.3492951656028
12;2120;"GTA. CADIZ - ACCESO M-30 - P.P.";"14/01/2011";440800.20246033;4471042.79237147;-3.69749307410971;40.3878777694858
11;290;"GRAL. RICARDOS - CNO. VIEJO LEGANES";"08/03/1968";438587.9377669;4471681.93495523;-3.72361770746256;40.3934753225582
11;1551;"AV. ABRANTES - ALC. BRELL";"10/11/1998";437906.690325089;4469997.30490743;-3.73148002743991;40.3782488839443
18;2036;"AV. ENSANCHE VALLECAS - ANTONIO GADES";"21/11/2007";449382.182773623;4468113.28593745;-3.59615302330096;40.3620523021873
1;542;"HORTALEZA - MEJIA LEQUERICA";"30/11/1972";440858.894103661;4475270.14185719;-3.69719446707568;40.4259640140334
12;2080;"EVANGELIOS - PORTA COELI";"14/08/2009";440458.794051588;4470512.70288006;-3.70146572753545;40.3830781141008
1;339;"TOLEDO - LOPEZ SILVA";"10/01/1969";439831.712268098;4473551.18150154;-3.70914008335382;40.4104051779844
8;4524;"MONASTERIO SILOS - MONASTERIO ARLANZA";"20/06/2018";441405.832892364;4484616.50813989;-3.69161041233163;40.5101986608089
12;1666;"DOLORES BARRANCO - ISABELITA USERA";"27/02/2001";439923.917407725;4470515.50590996;-3.70776701664573;40.3830649712128
11;345;"GRAL. RICARDOS - FRANCISCO GARCIA";"09/04/1969";437623.826695312;4470909.64346434;-3.73490130837561;40.3864465281834
11;1438;"NTRA. SRA. VALVANERA - ALGODRE";"25/10/1995";437319.791382815;4471492.54683664;-3.73854045866635;40.3916747624628
11;1575;"VIA LUSITANA - PL. COIMBRA - P.P.";"27/04/1999";438611.404289802;4470487.60338949;-3.72322612353192;40.3827179433058
11;1571;"VIA LUSITANA - FARO";"27/04/1999";438401.029912735;4470278.19375693;-3.72568413641631;40.3808159540911
11;966;"AV. ABRANTES - PELICANO";"28/04/1980";438468.167375984;4470561.13590201;-3.724920587375;40.3833697941631
7;496;"VALLEHERMOSO - DONOSO CORTES";"28/02/1972";439909.214826641;4476408.28962685;-3.70849670621757;40.4361488978309
16;1251;"MOSCATELAR - PARMA";"18/02/1991";444925.698543827;4478700.46394488;-3.64955269431156;40.4571453439653
11;1149;"NTRA. SRA. VALVANERA - ACEUCHAL";"16/07/1987";437417.740538489;4471428.233232;-3.73738012687332;40.3911027618685
10;2122;"CRA. CARABANCHEL A ARAVACA - SEBASTIAN ALVARO";"08/02/2011";434473.00772177;4471797.19015311;-3.77211170279069;40.3942000180193
6;2221;"MARQUES VIANA-LUIS PORTONES-ANDREA PUECH";"22/07/2015";440206.865577282;4479497.33576295;-3.70527838621947;40.4639977649325
2;185;"EMBAJADORES - JAIME CONQUISTADOR";"10/08/1966";440782.406756171;4472232.99699907;-3.69781340231482;40.398598486236
8;830;"AV. CARDENAL HERRERA ORIA - ISLA SICILIA P.P.";"01/01/1978";441125.160079175;4482428.92431338;-3.69471974713236;40.4904722495212
2;158;"PSO. DELICIAS - MURCIA";"14/01/1966";441158.376982049;4472970.47275162;-3.69345149050178;40.4052686975936
4;277;"VELAZQUEZ - VILLANUEVA";"01/01/1968";441943.605268371;4474858.10475002;-3.68437042678679;40.4223285811043
20;1075;"EMILIO MUÑOZ - ALBARRACIN";"21/04/1983";446585.245283239;4475807.00599398;-3.62973763667779;40.4311877676035
9;10;"AV. VALLADOLID 11 - P.P.";"23/10/1948";438312.065811415;4475336.24027121;-3.7272223299975;40.426374511786
8;539;"AV. CARDENAL HERRERA ORIA - PICO BALAITUS";"22/11/1972";438922.815742112;4481411.53821937;-3.72060734039284;40.4811481718398
8;1126;"AV. CARDENAL HERRERA ORIA - RAMON GOMEZ SERNA";"05/08/1986";438677.573967566;4481280.50230091;-3.72348788647101;40.4799496813678
16;994;"CARRIL CONDE 80 - P.P.";"16/02/1981";444540.57647401;4479186.54281571;-3.65413705983593;40.4614985723097
6;406;"GTA. ROCIO DURCAL";"26/06/1970";439681.296736711;4478784.19472885;-3.71140940580428;40.4575355245202
5;1147;"MAURICIO LEGENDRE - FRANCISCO PALAU QUER";"09/07/1987";441927.753714103;4480582.1951684;-3.68508068219584;40.4738927047222
5;295;"LOPEZ HOYOS - MARCENADO - EUGENIO SALAZAR";"28/03/1968";442928.149368602;4477360.35447534;-3.67299005943826;40.4449382192603
5;586;"LOPEZ HOYOS - CARDENAL SILICEO";"17/07/1973";443034.214657506;4477444.12917755;-3.67174693475543;40.4457001767388
11;1726;"EUGENIA MONTIJO - PATILLA";"21/08/2002";436680.583715218;4470220.87040689;-3.74594503859366;40.3801706022403
16;1417;"SILVANO - PEDROÑERAS";"13/06/1995";446618.169868191;4479298.33776201;-3.62964293687614;40.4626417534995
2;4603;"Pº IMPERIAL - CALLES NUEVAS";"16/09/2020";439280.202303607;4472754.09916626;-3.71556362039111;40.4031846438021
17;877;"AV. REAL PINTO - DOMINGO PARRAGA";"20/02/1978";439948.728573392;4465994.17653571;-3.70704904094555;40.3423361434284
17;1652;"AV. REAL PINTO - MAGNESIA";"30/11/2000";439931.997672369;4466098.99522939;-3.70725587965494;40.3432792067295
8;1949;"VENTISQUERO DE LA CONDESA - COLLADO  CERRO MALEJO";"21/04/2006";439287.625020785;4482287.25931184;-3.71638740031366;40.4890637188671
8;1533;"VENTISQUERO DE LA CONDESA - VALLE PINARES LLANOS";"21/07/1998";439264.798046792;4481921.3005365;-3.71662166502734;40.4857653696119
8;1534;"VENTISQUERO DE LA CONDESA - CERRO MINGUETE";"21/07/1998";439267.80850929;4482033.42091944;-3.71659688922227;40.4867756080803
16;1252;"GLORIETA SANDRO PERTINI";"18/02/1991";445520.282970072;4480070.32968698;-3.64265811876536;40.4695249866747
9;1198;"RAMIRO MAEZTU - RECTORADO";"23/04/1990";439060.64999552;4477855.03293998;-3.71863969906244;40.4491199975573
9;419;"AV. COMPLUTENSE - ARQUITECTO LOPEZ OTERO";"22/08/1970";438324.866375503;4477307.21133943;-3.72726272169766;40.4441307490408
10;885;"ILLESCAS - CAMARENA";"10/07/1978";435866.01266845;4471531.37840669;-3.75567237298912;40.3919139077527
14;1106;"FUENTE CARRANTONA - ARROYO FONTARRON";"18/07/1985";445722.135698114;4471892.08556143;-3.63957873009775;40.3958639636372
1;376;"RDA. TOLEDO - GASOMETRO";"01/09/1969";439909.400883138;4473061.13065746;-3.70817824123022;40.4059961786498
1;98;"BAILEN - CARRERA SAN FRANCISCO";"18/11/1961";439427.265545176;4473576.6644742;-3.71390894604048;40.4106054078575
1;1320;"GRAN VIA SAN FRANCISCO - SAN BERNABE";"08/04/1992";439487.877497142;4473374.25797873;-3.71317537891757;40.408786444703
20;4644;"AV. CANILLEJAS A VICALVARO - SANTA TECLA - P.P.";"30/08/2021";447748.804463104;4477031.51622736;-3.61612120932708;40.4422927948508
8;1651;"VALLE PINARES LLANOS - RISCOS POLANCO";"31/10/2000";438747.936660226;4481897.55396791;-3.72271741909408;40.4855134801556
8;1034;"JOAQUIN LORENZO - ISLAS ALEUTIANAS";"12/11/1981";438186.97539851;4480689.82594721;-3.72921799807676;40.4745923010632
6;1290;"AV. PABLO IGLESIAS - JUAN MONTALVO";"07/11/1991";439880.886027121;4477718.89150729;-3.70895471814954;40.4479533047928
12;612;"MARCELO USERA - GABRIEL USERA";"15/03/1974";439790.243804809;4470779.93852706;-3.7093667243574;40.3854374665082
12;552;"MARCELO USERA - JESUS GRAN PODER";"21/02/1973";440460.813663034;4470929.36531541;-3.70148087427108;40.3868317724999
9;349;"AV. REINA VICTORIA - GRAL. IBAÑEZ IBERO";"30/04/1969";439751.202536438;4477596.42081528;-3.71047228145126;40.4468406499548
8;1282;"PL. MONDOÑEDO";"17/09/1991";440451.742278356;4480674.62985196;-3.7025007015568;40.4746208779204
8;1950;"VENTISQUERO DE LA CONDESA - COLLADO DE TIROBARRA";"21/04/2006";439178.696900565;4482873.62951001;-3.71772890147255;40.4943379593244
19;1887;"PLAZA DE ALOSNOS";"20/05/2005";447638.979138413;4472957.42919994;-3.61708065494988;40.405583995996
7;285;"EDUARDO DATO - ZURBANO";"01/03/1968";441190.51142943;4476035.30418425;-3.69335620310419;40.4328804645671
7;782;"MIGUEL ANGEL - GARCIA PAREDES";"01/01/1978";441372.133029269;4476440.9359665;-3.69125247676225;40.4365474069702
7;472;"SANTA ENGRACIA - BRETON DE LOS HERREROS";"19/11/1971";440566.423723851;4476792.42147768;-3.70078440787337;40.4396565545863
10;10021;"SEPULVEDA 153 - P.P.";"16/07/2019";436307.790072673;4472783.68576214;-3.75059273563517;40.4032291007052
17;1883;"PSO. TALLERES - ARROYO BUENO - P.P";"20/04/2005";440440.660834693;4466634.99250922;-3.70131718686922;40.3481442492808
11;565;"ANTONIO LEYVA - NAVAHONDA";"23/04/1973";439293.957512445;4471614.73483745;-3.71529289640703;40.3929217085986
11;1521;"CNO. VIEJO LEGANES - VALLE ORO";"08/04/1998";438288.656408735;4471038.35093179;-3.72708151144245;40.3876554972104
11;1202;"VIA LUSITANA - BRAGANZA";"10/03/1992";438822.746676095;4470623.75205369;-3.72074953410316;40.3839599813273
15;1233;"ARTURO SORIA - ELADIO LOPEZ VILCHES";"30/10/1990";443385.112204734;4480521.17823298;-3.66788384053092;40.4734436567869
15;581;"ARTURO SORIA - SAN JUAN DE AVILA - ALONSO SAAVEDRA";"17/07/1973";443462.756844885;4480111.77981897;-3.66693143961694;40.4697608986481
14;4;"MARIO CABRE - MOLINA DE SEGURA";"31/05/2011";445891.778670356;4473074.12603056;-3.63768034513416;40.4065235528566
8;4577;"MARIA MAEZTU - IRENE CABA ALBA - P.P.";"28/11/2019";437994.202930885;4482157.4094584;-3.73163551209099;40.4877983868525
8;2276;"AV. HERRERA ORIA - SALCEDO";"29/09/2017";441330.345113771;4482462.40340016;-3.69230184292153;40.4907883696849
13;651;"AV. DE LA ALBUFERA - SAN CLAUDIO - P.P.";"03/03/1975";445532.394806902;4471027.67577325;-3.64174046631829;40.3880644328105
13;1137;"AV. DE LA  ALBUFERA - RAFAEL ALBERTI";"09/03/1987";445647.233876931;4470963.58955149;-3.64038203781779;40.3874946040973
2;196;"PSO. DELICIAS - CACERES - TOMAS BRETON";"11/10/1966";441075.158142887;4472105.26526323;-3.6943520724507;40.3974685788079
2;2019;"RAMIREZ PRADO - JUAN MARTIN EL EMPECINADO";"28/08/2007";441593.784081086;4472308.92760896;-3.68825984840795;40.3993398116162
10;1559;"BLAS CABRERA - JOSE CADALSO";"21/01/1999";434760.379784131;4469930.66424089;-3.76853471533878;40.377408187423
10;233;"PSO. EXTREMADURA - GUADARRAMA";"05/07/1967";437898.820154711;4473786.49461101;-3.73194227400867;40.412383021091
11;2272;"AV. OPORTO - TV. ANTONIA LANCHA P.P.";"08/08/2017";438935.343734938;4470761.26447817;-3.71943626997364;40.3852070206621
2;859;"PSO. YESERIAS - MELILLA";"01/01/1978";439646.611689846;4472369.63924894;-3.71120946755691;40.3997478843506
12;1636;"RAFAELA YBARRA - ALZOLA - VILLABONA";"23/06/2000";439521.037782899;4468915.91120742;-3.71236128909599;40.3686258474066
3;143;"ALFONSO XII - CLAUDIO MOYANO";"17/07/1965";441561.755381339;4473449.76162617;-3.6887419950284;40.4096147896982
1;2158;"PSO. PRADO - ALMADEN - BOTANICO P.P";"24/04/2013";441228.242171903;4473594.65896118;-3.69268582995953;40.4108966176512
12;434;"AV. EDUARDO BARREIROS - AV. ROSALES";"16/02/1971";440889.798083801;4468994.28900397;-3.6962475307892;40.3694300968731
17;1871;"AV. REAL PINTO - VALLE TOBALINA - P.P.";"01/01/2005";439305.817279021;4464755.74615583;-3.71450048548729;40.3311331328374
4;170;"PPE. VERGARA - DIEGO LEON";"25/04/1966";442374.953807985;4476235.45187912;-3.67941087026957;40.4347663967868
16;958;"AV. SAN LUIS - ELADIO LOPEZ VILCHES";"07/04/1980";443715.100656957;4480601.52974262;-3.66399835756253;40.4741899277657
1;2096;"HORTALEZA - SERRANO ANGUITA";"15/12/2009";440893.422950818;4475335.77222159;-3.69679354817177;40.4265576970193
7;192;"RIOS ROSAS - MODESTO LAFUENTE";"19/09/1966";440973.258234012;4477018.66034554;-3.69600875720302;40.4417235939595
7;71;"RIOS ROSAS - AGUSTIN BETANCOURT";"01/01/1960";441098.757619653;4476994.14030724;-3.69452677185425;40.4415116060091
7;798;"AGUSTIN DE BETANCOURT - CRISTOBAL BORDIU";"01/01/1978";441078.897866946;4477145.6069495;-3.6947749777029;40.4428746784304
20;1082;"AV. CANILLEJAS A VICALVARO - ARCOS JALON ";"04/10/1983";448166.16618033;4475534.08473271;-3.61107800594336;40.4288291427524
20;1557;"AV. CANILLEJAS A VICALVARO - AQUITANIA";"08/01/1999";448153.494989218;4474687.63232141;-3.61115835863556;40.4212029802295
20;1531;"AV. GUADALAJARA - SAN ROMAN VALLE";"12/06/1998";447347.710429317;4474490.26156799;-3.62063995401275;40.419374344988
2;171;"PSO. DELICIAS - CIUDAD REAL";"10/05/1966";441102.920808378;4472377.03185632;-3.69405008944826;40.3999187569865
18;1917;"CAMINO HORMIGUERAS 172 - P.P.";"07/12/2005";446182.681315126;4469798.29786765;-3.63397536434769;40.3770316577591
17;147;"VILLALONSO - PSO. FERROVIARIOS P.P.";"22/09/1965";439264.812647306;4466716.41964076;-3.71516965320405;40.3487930128186
17;1707;"PSO. FERROVIARIOS - ENCARNACION PINO";"02/03/2002";439185.306099379;4466470.1501429;-3.71608232649914;40.3465686882155
17;1296;"PSO. ALBERTO PALACIOS - PSO. FERROVIARIOS";"20/12/1991";439063.443105117;4466127.80631486;-3.71748445678246;40.3434757724473
11;1506;"CARCASTILLO - BELZUNEGUI";"12/11/1997";437235.30136199;4469890.26920549;-3.73937805291402;40.377234361144
11;1328;"AV. POBLADOS - TANATORIO - EMT";"23/07/1992";438643.294232874;4469472.79831989;-3.72275275442646;40.3735784267372
8;1922;"CHANTADA - CANDIDO MATEO";"30/01/2006";439154.567131427;4480522.26490937;-3.71778794861311;40.4731543018051
12;1670;"AV. ANDALUCIA - AV. POBLADOS";"15/03/2001";441036.923788408;4469150.30447169;-3.69452911502896;40.3708459913906
17;1765;"AV. ANDALUCIA - GRAN VIA VILLAVERDE";"07/08/2003";441148.000972237;4466368.86940088;-3.69296423030389;40.3457970526273
15;1446;"AV. MARQUES CORBERA 40 - P.P.";"26/01/1996";444646.812922285;4475166.05159045;-3.65253375377739;40.4252869616742
20;1349;"JULIAN CAMARILLO - MIGUEL YUSTE";"19/11/1992";447129.548945158;4476367.51069326;-3.62336751416527;40.4362719004014
6;541;"OFELIA NIETO - VILLAAMIL";"29/11/1972";439942.807855967;4479307.90656089;-3.70837487587976;40.462272267527
8;838;"SINESIO DELGADO - INSTITUTO SALUD CARLOS III";"01/01/1978";441367.07241462;4480663.23098942;-3.69170209856164;40.4745833161592
8;1088;"MONFORTE LEMOS - PL. FONSAGRADA";"23/12/1983";439947.83285319;4481112.16323186;-3.70848640630859;40.4785260573001
