CODIGO,DISTRITO,DIRECCION,ESTADO,LONGITUD,LATITUD
FUE_01_0001,CENTRO,PLAZA COMENDADORAS,FUERA DE SERVICIO,-3.7086003,40.4272429
FUE_01_0002,CENTRO,JARDINES CONDE DUQUE,EN SERVICIO,-3.7101008,40.4287238
FUE_01_0003,CENTRO,PLAZA DE LAS SALESAS,FUERA DE SERVICIO,-3.6946026,40.4242464
FUE_01_0004,CENTRO,PLAZA VILLA DE PARIS,EN SERVICIO,-3.6922023,40.4252981
FUE_01_0005,CENTRO,PLAZA VILLA DE PARIS,EN SERVICIO,-3.6931763,40.4255618
FUE_01_0006,CENTRO,PLAZA CRISTINO MARTOS,FUERA DE SERVICIO,-3.7120169,40.4256456
FUE_01_0007,CENTRO,PLAZA SAN ILDEFONSO,EN SERVICIO,-3.7018126,40.4241421
FUE_01_0008,CENTRO,PARQUE CASINO DE LA REINA,FUERA DE SERVICIO,-3.7049195,40.4059482
FUE_01_0009,CENTRO,PLAZA DE LOS CARROS,EN SERVICIO,-3.711455,40.4116737
FUE_01_0012,CENTRO,PARQUE DE LA CORNISA,FUERA DE SERVICIO,-3.7153448,40.4098378
FUE_01_0017,CENTRO,PASEO DEL PRADO,EN SERVICIO,-3.6931979,40.4127243
FUE_01_0018,CENTRO,CAPITAN SALAZAR MARTINEZ Nº 11,EN SERVICIO,-3.7102162,40.4071271
FUE_01_0020,CENTRO,PLAZA DOS DE MAYO,FUERA DE SERVICIO,-3.7044044,40.4269465
FUE_01_0021,CENTRO,PARQUE DE ATENAS,CERRADA TEMPORALMENTE,-3.7205578,40.4150604
FUE_01_0024,CENTRO,JARDINES PLAZA GABRIEL MIRO,EN SERVICIO,-3.7148802,40.412665
FUE_01_0027,CENTRO,"CALLE SEGOVIA, 30",EN SERVICIO,-3.7189277,40.4147755
FUE_01_0028,CENTRO,PARQUE DE ATENAS,FUERA DE SERVICIO,-3.7201468,40.4147606
FUE_01_0029,CENTRO,PARQUE CASINO DE LA REINA,FUERA DE SERVICIO,-3.7046006,40.4066592
FUE_01_0030,CENTRO,PARQUE CASINO DE LA REINA,EN SERVICIO,-3.7057139,40.4425058
FUE_01_0031,CENTRO,CL ARGANZUELA Nº:1,EN SERVICIO,-3.7102571,40.4088482
FUE_01_0032,CENTRO,"CL MESON DE PAREDES, Nº 48",EN SERVICIO,-3.7039254,40.4093894
FUE_01_0033,CENTRO,CL SAN JUSTO Nº:1,EN SERVICIO,-3.7090393,40.4138188
FUE_01_0034,CENTRO,PLAZA JESUS Nº:4,EN SERVICIO,-3.7072101,40.4099264
FUE_01_0036,CENTRO,PLAZA CASCORRO Nº:11,EN SERVICIO,-3.6959374,40.4093572
FUE_01_0037,CENTRO,PLAZA ISABEL II Nº:8,EN SERVICIO,-3.7091416,40.4181182
FUE_01_0038,CENTRO,"PZA. GENERAL VARA DE REY, Nº 3",EN SERVICIO,-3.7083933,40.4092552
FUE_01_0039,CENTRO,"PZA. GABRIEL MIRO, Nº 8",EN SERVICIO,-3.7149769,40.4120067
FUE_01_0041,CENTRO,"C/ SANTA CRUZ DE MARCENADO, 18",EN SERVICIO,-3.7096543,40.4288758
FUE_01_0042,CENTRO,PLAZA SANTA MARÍA SOLEDAD TORRES ACOSTA,FUERA DE SERVICIO,-3.7054888,40.4218322
FUE_01_0043,CENTRO,"CALLE DEL ALMENDRO, 3",EN SERVICIO,-3.709017,40.4128691
FUE_01_0044,CENTRO,"CIUDAD RODRIGO, JUNTO ACCESO PZA. MAYOR",FUERA DE SERVICIO,-3.7086386,40.4157493
FUE_01_0045,CENTRO,JARDINES ARQUITECTO RIBERA,EN SERVICIO,-3.6996383,40.4258724
FUE_01_0046,CENTRO,CALLE ARENAL Nº 18,EN SERVICIO,-3.7068608,40.4173694
FUE_01_0047,CENTRO,PLAZA DE LAVAPIÉS,EN SERVICIO,-3.7010206,40.4089076
FUE_01_0048,CENTRO,PLAZA DEL PRÍNCIPE ALFONSO Nº5,EN SERVICIO,-3.7004943,40.414841
FUE_01_0049,CENTRO,PASEO DE RECOLETOS Nº 17,EN SERVICIO,-3.6924701,40.4214908
FUE_01_0051,CENTRO,"CALLE TRES CRUCES, 1",EN SERVICIO,-3.7032599,40.419109
FUE_01_0052,CENTRO,C/ AUGUSTO FIGUEROA Nº 41,EN SERVICIO,-3.6967302,40.4220373
FUE_01_0053,CENTRO,"PLAZA GUARDIAS DE CORPS, 4",EN SERVICIO,-3.7104941,40.4271838
FUE_01_0054,CENTRO,"GRAN VÍA, 69",EN SERVICIO,-3.7103794,40.4229586
FUE_01_0055,CENTRO,"CABALLERO DE GRACIA, 40",EN SERVICIO,-3.6975217,40.4189242
FUE_01_0056,CENTRO,PASEO DE RECOLETOS 1,EN SERVICIO,-3.6932761,40.4198082
FUE_01_0057,CENTRO,TIRSO DE MOLINA 2,EN SERVICIO,-3.7036965,40.412335
FUE_01_0058,CENTRO,TOLEDO 40,EN SERVICIO,-3.7076008,40.4125395
FUE_01_0059,CENTRO,PLAZA PLATERIA DE MARTINEZ 3,EN SERVICIO,-3.6938653,40.4127372
FUE_01_0060,CENTRO,CALLE ALCALA 48,EN SERVICIO,-3.6948494,40.4189354
FUE_01_0061,CENTRO,CALLE HUERTAS 71,EN SERVICIO,-3.6953848,40.4131045
FUE_01_0062,CENTRO,CALLE SAN LUCAS 1,EN SERVICIO,-3.6971036,40.4238133
FUE_02_0001,ARGANZUELA,ED 3/3 MENDEZ ALVARO - DELICIAS,EN SERVICIO,-3.6848763,40.399242
FUE_02_0002,ARGANZUELA,RAMIREZ DE PRADO,EN SERVICIO,-3.6873947,40.3989978
FUE_02_0003,ARGANZUELA,Z.V. PUERTO DE  BEJAR,EN SERVICIO,-3.6865894,40.3886234
FUE_02_0005,ARGANZUELA,PARQUE DEL BRONCE PVF,EN SERVICIO,-3.6874734,40.390326
FUE_02_0007,ARGANZUELA,PARQUE DE DELICIAS,EN SERVICIO,-3.6883302,40.395487
FUE_02_0009,ARGANZUELA,PZA. LUCA DE TENA,EN SERVICIO,-3.6935279,40.4020595
FUE_02_0010,ARGANZUELA,PZA  LUCA DE TENA N º13,EN SERVICIO,-3.6940827,40.4020505
FUE_02_0012,ARGANZUELA,C/PALOS DE LA FRONTERA Nº 42,EN SERVICIO,-3.6947118,40.4029032
FUE_02_0013,ARGANZUELA,C/CANARIAS Nº 22,EN SERVICIO,-3.6950381,40.4022005
FUE_02_0014,ARGANZUELA,PZA. RUTILIO GACIS,EN SERVICIO,-3.696825,40.3942707
FUE_02_0015,ARGANZUELA,PZA. PEÑUELAS,EN SERVICIO,-3.702649,40.4010498
FUE_02_0016,ARGANZUELA,PARQUE PEÑUELAS,EN SERVICIO,-3.7052867,40.4010743
FUE_02_0017,ARGANZUELA,POL. DE YESERIAS FASES II Y III,EN SERVICIO,-3.7076552,40.3993583
FUE_02_0019,ARGANZUELA,JARDIN DEL RASTRO,EN SERVICIO,-3.7090263,40.4054215
FUE_02_0021,ARGANZUELA,JARDIN MAESTRO PADILLA,EN SERVICIO,-3.7218641,40.4043948
FUE_02_0022,ARGANZUELA,ACACIAS - PASILLO VERDE,EN SERVICIO,-3.7082319,40.4026585
FUE_02_0023,ARGANZUELA,ACACIAS - PASILLO VERDE,EN SERVICIO,-3.7082319,40.4026585
FUE_02_0024,ARGANZUELA,PARQUE IMPERIAL PVF,EN SERVICIO,-3.7181203,40.404843
FUE_02_0025,ARGANZUELA,MED. C/ TOLEDO,EN SERVICIO,-3.7585523,40.4020631
FUE_02_0027,ARGANZUELA,MED. C/ TOLEDO,EN SERVICIO,-3.7118895,40.4061637
FUE_02_0028,ARGANZUELA,ED 2/8 VALDELASIERRA,EN SERVICIO,-3.7049079,40.3973753
FUE_02_0029,ARGANZUELA,HIERRO - ANTRACITA,EN SERVICIO,-3.6902372,40.3894166
FUE_02_0030,ARGANZUELA,HIERRO - ANTRACITA,EN SERVICIO,-3.6900594,40.3891097
FUE_02_0031,ARGANZUELA,PARQUE ENRIQUE TIERNO GALVAN,EN SERVICIO,-3.6834906,40.3870597
FUE_02_0033,ARGANZUELA,PARQUE ENRIQUE TIERNO GALVAN,FUERA DE SERVICIO,-3.6814107,40.389133
FUE_02_0034,ARGANZUELA,PARQUE ENRIQUE TIERNO GALVAN,EN SERVICIO,-3.6846907,40.3860749
FUE_02_0035,ARGANZUELA,PARQUE MIRADOR TIERNO GALVAN PVF,EN SERVICIO,-3.6847016,40.3938613
FUE_02_0037,ARGANZUELA,PARQUE ENRIQUE TIERNO GALVAN,EN SERVICIO,-3.6818943,40.3903443
FUE_02_0038,ARGANZUELA,PARQUE ENRIQUE TIERNO GALVAN,EN SERVICIO,-3.6846258,40.3876895
FUE_02_0039,ARGANZUELA,"PARQUE ENRIQUE TIERNO GALVAN,  Pº  CATALPAS JUNTO A LA FAROLA 594",EN SERVICIO,-3.6857213,40.3922232
FUE_02_0040,ARGANZUELA,PARQUE ENRIQUE TIERNO GALVAN,EN SERVICIO,-3.6833884,40.3927097
FUE_02_0042,ARGANZUELA,PARQUE DEL BRONCE PVF,FUERA DE SERVICIO,-3.6866864,40.3913984
FUE_02_0045,ARGANZUELA,JARDINES FERNANDO POO - TORRES MIRANDA,EN SERVICIO,-3.6981919,40.3978708
FUE_02_0046,ARGANZUELA,JARDIN PARROCO SANCHEZ CAMARA ED 2-15,EN SERVICIO,-3.7045037,40.4017881
FUE_02_0047,ARGANZUELA,PARQUE PEÑUELAS,EN SERVICIO,-3.7059459,40.4000401
FUE_02_0048,ARGANZUELA,CALLE DEL TEJO Nº 3,EN SERVICIO,-3.6786521,40.3966528
FUE_02_0049,ARGANZUELA,YESERIAS FRENTE Nº 29 FLA. 24-26,EN SERVICIO,-3.709006,40.398553
FUE_02_0050,ARGANZUELA,PASEO YESERIAS,EN SERVICIO,-3.7107117,40.3993984
FUE_02_0052,ARGANZUELA,"AV. PALNETARIO, 11",EN SERVICIO,-3.6819368,40.3936248
FUE_02_0053,ARGANZUELA,CALLE HIERRO,EN SERVICIO,-3.6923876,40.3934635
FUE_02_0054,ARGANZUELA,"CALLE AGUILÓN,11",EN SERVICIO,-3.7003397,40.3974616
FUE_02_0056,ARGANZUELA,CALLE AMALTEA Nº 6,EN SERVICIO,-3.6823618,40.3949172
FUE_02_0057,ARGANZUELA,CALLE JACARANDA 13,EN SERVICIO,-3.6792176,40.3973938
FUE_02_0058,ARGANZUELA,"PASEO DE YESERÍAS, 1",EN SERVICIO,-3.7129266,40.4007368
FUE_02_0059,ARGANZUELA,"CALLE TOLEDO, 178",EN SERVICIO,-3.7143668,40.4020561
FUE_02_0060,ARGANZUELA,"PASEO JUAN ANTONIO VALLEJO NÁJERA-BOTAS, 1",EN SERVICIO,-3.6999534,40.4009185
FUE_02_0061,ARGANZUELA,C/ VILLOSLADA Nº 9,EN SERVICIO,-3.7111664,40.4037155
FUE_02_0062,ARGANZUELA,"TRAVESÍA DE SAN ISIDORO DE SEVILLA, 7-9",EN SERVICIO,-3.7111664,40.4037155
FUE_02_0063,ARGANZUELA,"CALLE PÁRROCO EUSEBIO CUENCA, FRENTE Nº 64",EN SERVICIO,-3.6876176,40.3934609
FUE_02_0064,ARGANZUELA,"PARQUE ENRIQUE TIERNO GALVAN, AV. PLANETARIO 18",EN SERVICIO,-3.6858563,40.3913401
FUE_02_0065,ARGANZUELA,"CALLE MORENO NIETO,5",EN SERVICIO,-3.7187215,40.4117496
FUE_03_0001,RETIRO,PARQUE DE ROMA,EN SERVICIO,-3.6896988,40.4273744
FUE_03_0002,RETIRO,PARQUE DE ROMA,EN SERVICIO,-3.6614183,40.4158555
FUE_03_0005,RETIRO,PARQUE DE ROMA,EN SERVICIO,-3.6619936,40.414879
FUE_03_0006,RETIRO,PARQUE DE ROMA,EN SERVICIO,-3.6642318,40.4147358
FUE_03_0007,RETIRO,PARQUE DE ROMA,EN SERVICIO,-3.6649485,40.4187564
FUE_03_0008,RETIRO,JARDINES FEDERICO MORENO TORROBA,EN SERVICIO,-3.667065,40.4045317
FUE_03_0010,RETIRO,JARDINES Pº JOHN LENNON,EN SERVICIO,-3.6658358,40.4167259
FUE_03_0011,RETIRO,PARQUE MARTIN LUTHER KING,EN SERVICIO,-3.6681148,40.4027614
FUE_03_0012,RETIRO,PARQUE MARTIN LUTHER KING,EN SERVICIO,-3.6683728,40.4037045
FUE_03_0013,RETIRO,JARDINES CONDE CARTAGENA - ABTAO,EN SERVICIO,-3.6743227,40.4076512
FUE_03_0015,RETIRO,PARQUE DE COCHERAS,CERRADA TEMPORALMENTE,-3.6762858,40.4007003
FUE_03_0016,RETIRO,POLIDEPORTIVO DAOIZ Y VELARDE,EN SERVICIO,-3.6786059,40.4009825
FUE_03_0021,RETIRO,STA. SABINA - DR. ESQUERDO,EN SERVICIO,-3.6704375,40.4049836
FUE_03_0023,RETIRO,PARQUE ANUNCIACION,EN SERVICIO,-3.6761052,40.4121603
FUE_03_0024,RETIRO,PARQUE MARTIN LUTHER KING,EN SERVICIO,-3.6696067,40.3988013
FUE_03_0028,RETIRO,PZA. VAQUERIAS,EN SERVICIO,-3.6669902,40.4187969
FUE_03_0030,RETIRO,"Pº INFANTA ISABEL, 4",EN SERVICIO,-3.686024,40.4061262
FUE_03_0032,RETIRO,PIO BAROJA - MENENDEZ PELAYO,EN SERVICIO,-3.6765722,40.4129764
FUE_03_0035,RETIRO,JARDINES JESUS APRENDIZ,EN SERVICIO,-3.6715928,40.4095786
FUE_03_0036,RETIRO,AVDA. MEDITERRANEO (MADRID SALUD),EN SERVICIO,-3.6670279,40.4059506
FUE_03_0039,RETIRO,IBIZA Nº 16 ( EN EL BULEVAR),EN SERVICIO,-3.6764677,40.4182523
FUE_03_0040,RETIRO,IBIZA Nº 60 ( EN EL BULEVAR),EN SERVICIO,-3.6695574,40.4179411
FUE_03_0041,RETIRO,ALCALDE SAINZ DE BARANDA Nº 65 (EN EL BULEVAR),EN SERVICIO,-3.6696871,40.4165133
FUE_03_0042,RETIRO,CAVANILLES Nº 46 PASAJE,EN SERVICIO,-3.6747108,40.405075
FUE_03_0043,RETIRO,ALCALA Nº 50,EN SERVICIO,-3.6917323,40.4194144
FUE_03_0044,RETIRO,ALCALDE SAINZ DE BARANDA Nº 20 (Nº 18 EN EL BULEVAR),EN SERVICIO,-3.6762726,40.4169012
FUE_03_0045,RETIRO,CALLE ANTONIO NEBRIJA 7,EN SERVICIO,-3.6838295,40.4030441
FUE_03_0046,RETIRO,CALLE CERRO NEGRO,EN SERVICIO,-3.67223,40.3958892
FUE_03_0047,RETIRO,"AV. CIUDAD DE BARCELONA, 144",EN SERVICIO,-3.6785948,40.4031111
FUE_03_0048,RETIRO,CALLE BARRILERO 2,EN SERVICIO,-3.6736563,40.3977712
FUE_03_0049,RETIRO,PASAJE DEL LINCE 8,EN SERVICIO,-3.6679883,40.4088638
FUE_03_0050,RETIRO,AV. MEDITERRÁNEO 2,EN SERVICIO,-3.678086,40.4072561
FUE_03_0051,RETIRO,CALLE DOCE DE OCTUBRE 30,EN SERVICIO,-3.6731332,40.4160638
FUE_03_0052,RETIRO,"PLAZA DE CONDE DE CASAL, 10",EN SERVICIO,-3.6707864,40.4064565
FUE_03_0053,RETIRO,CALLE FELIPE IV FRENTE Nº 1,EN SERVICIO,-3.6929108,40.4148807
FUE_03_0054,RETIRO,"CALLE ESTRELLA POLAR, 13",EN SERVICIO,-3.6657637,40.4112275
FUE_03_0055,RETIRO,"CALLE O'DONNELL, 48",EN SERVICIO,-3.6722118,40.4212344
FUE_03_0056,RETIRO,"CALLE MENÉNDEZ PELAYO, 9",EN SERVICIO,-3.6797714,40.4214976
FUE_03_0057,RETIRO,"CALLE JUAN VALERA, 24",EN SERVICIO,-3.6825541,40.4082079
FUE_03_0058,RETIRO,CALLE SIRIO 2,EN SERVICIO,-3.6622745,40.4132758
FB_01_000001,RETIRO,JARDINES DEL BUEN RETIRO,CERRADA TEMPORALMENTE,-3.6854724,40.4182968
FB_01_000002,RETIRO,JARDINES DEL BUEN RETIRO,CERRADA TEMPORALMENTE,-3.6865739,40.4197015
FUE_04_0001,SALAMANCA,PARQUE BREOGAN,EN SERVICIO,-3.6602892,40.4370811
FUE_04_0002,SALAMANCA,PARQUE BREOGAN,EN SERVICIO,-3.6606938,40.436444
FUE_04_0003,SALAMANCA,PARQUE DE LAS AVENIDAS,EN SERVICIO,-3.6602598,40.4385959
FUE_04_0004,SALAMANCA,PARQUE DE LAS AVENIDAS,EN SERVICIO,-3.6599179,40.4394896
FUE_04_0005,SALAMANCA,PARQUE DE LAS AVENIDAS,EN SERVICIO,-3.6602743,40.440112
FUE_04_0006,SALAMANCA,PARQUE DE LAS AVENIDAS,EN SERVICIO,-3.6599521,40.4417138
FUE_04_0007,SALAMANCA,JARDINES GREGORIO ORDOÑEZ,EN SERVICIO,-3.6787731,40.4332578
FUE_04_0008,SALAMANCA,JARDINES GREGORIO ORDOÑEZ,EN SERVICIO,-3.6790078,40.4330577
FUE_04_0009,SALAMANCA,PARQUE DE MARIA EVA DUARTE DE PERON,EN SERVICIO,-3.6680058,40.4304716
FUE_04_0010,SALAMANCA,PARQUE DE MARIA EVA DUARTE DE PERON,EN SERVICIO,-3.6677244,40.4306639
FUE_04_0011,SALAMANCA,PZA. DE PEÑASCALES,EN SERVICIO,-3.6672283,40.4239088
FUE_04_0012,SALAMANCA,PZA. AMERICA ESPAÑOLA,EN SERVICIO,-3.6619988,40.4293423
FUE_04_0013,SALAMANCA,PARQUE SANCHO DAVILA,EN SERVICIO,-3.6608483,40.4246688
FUE_04_0014,SALAMANCA,PARQUE SANCHO DAVILA,EN SERVICIO,-3.6611233,40.4272341
FUE_04_0015,SALAMANCA,PZA. DE BURDEOS,EN SERVICIO,-3.6647497,40.4384836
FUE_04_0016,SALAMANCA,PZA.  SAN CAYETANO,EN SERVICIO,-3.6705961,40.434204
FUE_04_0017,SALAMANCA,CALLE VELAZQUEZ 75,EN SERVICIO,-3.6837338,40.4315037
FUE_04_0018,SALAMANCA,"DIEGO DE LEON, 56",EN SERVICIO,-3.6775785,40.4344473
FUE_04_0019,SALAMANCA,LANUZA,EN SERVICIO,-3.6654233,40.425501
FUE_04_0020,SALAMANCA,GTA. CAMPANAR,EN SERVICIO,-3.6669982,40.431603
FUE_04_0021,SALAMANCA,JARDINES BOSTON,EN SERVICIO,-3.665867,40.4370846
FUE_04_0022,SALAMANCA,VIZCONDE DE MATAMALA - RAMON DE AGUINAGA - RUFINO BLANCO,EN SERVICIO,-3.6654202,40.426779
FUE_04_0023,SALAMANCA,PZA.  SAN CAYETANO,EN SERVICIO,-3.6700764,40.4341302
FUE_04_0024,SALAMANCA,PARQUE DE MARIA EVA DUARTE DE PERON,EN SERVICIO,-3.6687825,40.4291502
FUE_04_0025,SALAMANCA,PZA. DE DALI,EN SERVICIO,-3.6732967,40.4242319
FUE_04_0026,SALAMANCA,JARDIN DE LA VIRGEN DEL PILAR,EN SERVICIO,-3.6779335,40.4323235
FUE_04_0027,SALAMANCA,PASEO DE LA CASTELLANA Nº 58 (FTE Nº 64),EN SERVICIO,-3.6898019,40.4370207
FUE_04_0028,SALAMANCA,PASEO DE LA CASTELLANA Nº 22 (FTE Nº 22 EN EL BULEVAR),EN SERVICIO,-3.6890582,40.429998
FUE_04_0029,SALAMANCA,PASEO DE LA CASTELLANA Nº 2 (FTE Nº 2 EN EL BULEVAR),EN SERVICIO,-3.6899086,40.4266776
FUE_04_0030,SALAMANCA,PASEO DE LA CASTELLANA Nº 18,EN SERVICIO,-3.6893867,40.4286717
FUE_04_0033,SALAMANCA,PASEO DE LA CASTELLANA Nº 8 (FTE Nº 8 EN EL BULEVAR),EN SERVICIO,-3.6896988,40.4273744
FUE_04_0035,SALAMANCA,AVENIDA DE LOS TOREROS,EN SERVICIO,-3.6618744,40.432625
FUE_04_0037,SALAMANCA,ELVIRA Nº 11,EN SERVICIO,-3.6652901,40.4227054
FUE_04_0038,SALAMANCA,AVDA FELIPE II Nº 5,EN SERVICIO,-3.6753595,40.4241632
FUE_04_0039,SALAMANCA,"PLAZA AMÉRICA ESPAÑOLA, 5",EN SERVICIO,-3.6615766,40.4289538
FUE_04_0040,SALAMANCA,PARQUE RESIDENCIAL ISABEL II,EN SERVICIO,-3.6650656,40.4269937
FUE_04_0041,SALAMANCA,CALLE JUAN BRAVO CV CALLE CLAUDIO COELLO,EN SERVICIO,-3.6854769,40.4330836
FUE_04_0042,SALAMANCA,PILAR DE ZARAGOZA 91,EN SERVICIO,-3.6741799,40.4377756
FUE_04_0043,SALAMANCA,"CALLE TOMAS LÓPEZ, 7",EN SERVICIO,-3.6700565,40.426554
FUE_04_0044,SALAMANCA,"PLAZA MANUEL BECERRA, 15",EN SERVICIO,-3.6681205,40.427935
FUE_04_0045,SALAMANCA,"CALLE FRANCISCO SILVELA, 12",EN SERVICIO,-3.6704178,40.4304404
FUE_04_0046,SALAMANCA,C/ FRANCISCO SILVELA 52,EN SERVICIO,-3.6742423,40.4346184
FUE_04_0047,SALAMANCA,C/ FRANCISCO SILVELA Nº 73,EN SERVICIO,-3.6763978,40.4362007
FUE_04_0048,SALAMANCA,CALLE LA POVEDA Nº 1,EN SERVICIO,-3.6661099,40.439128
FUE_04_0049,SALAMANCA,"C/ BRESCIA, 21",EN SERVICIO,-3.6615718,40.4366673
FUE_04_0050,SALAMANCA,"AV. BAVIERA, 15",EN SERVICIO,-3.6615976,40.4429756
FUE_04_0051,SALAMANCA,PARQUE SANCHO DÁVILA,EN SERVICIO,-3.6607702,40.4273876
FUE_04_0052,SALAMANCA,"AVENIDA BRUSELAS, 57",EN SERVICIO,-3.6630516,40.4395569
FUE_04_0053,SALAMANCA,"AVENIDA BAVIERA, 2",EN SERVICIO,-3.6647781,40.4412537
FUE_04_0054,SALAMANCA,"CALLEALCÁNTARA, 24",CERRADA TEMPORALMENTE,-3.6737827,40.4276012
FUE_04_0055,SALAMANCA,"CALLE LÓPEZ DE HOYOS,  18",EN SERVICIO,-3.6861933,40.4374259
FUE_04_0056,SALAMANCA,"CALLE PILAR DE ZARAGOZA, 54 C C/V CALLE JOSÉ PICÓN",FUERA DE SERVICIO,-3.6711947,40.4357689
FUE_04_0057,SALAMANCA,CALLE ALCALÁ 62,EN SERVICIO,-3.6824738,40.4215896
FUE_05_0001,CHAMARTIN,Pº DE LA CASTELLANA II,EN SERVICIO,-3.6895353,40.4612365
FUE_05_0004,CHAMARTIN,Pº DE LA CASTELLANA II,EN SERVICIO,-3.6901229,40.455179
FUE_05_0006,CHAMARTIN,"PIO XII, 4",EN SERVICIO,-3.6758157,40.4619245
FUE_05_0007,CHAMARTIN,PARQUE GLORIA FUERTES,EN SERVICIO,-3.6761425,40.4605565
FUE_05_0008,CHAMARTIN,FINAL C/ COLOMBIA,EN SERVICIO,-3.6689052,40.4582218
FUE_05_0009,CHAMARTIN,FINAL C/ COLOMBIA,EN SERVICIO,-3.6684596,40.4580082
FUE_05_0011,CHAMARTIN,JARDINES DE JUAN DE LA COSA,EN SERVICIO,-3.679389,40.4567166
FUE_05_0013,CHAMARTIN,PARQUE FELIX RGUEZ. DE LA FUENTE,EN SERVICIO,-3.6645645,40.4519362
FUE_05_0014,CHAMARTIN,PARQUE FELIX RGUEZ. DE LA FUENTE,EN SERVICIO,-3.6641727,40.4524903
FUE_05_0016,CHAMARTIN,PZA. CLARA DEL REY - CANILLAS,EN SERVICIO,-3.6687727,40.44412
FUE_05_0017,CHAMARTIN,PZA. C/ GABRIEL LOBO,EN SERVICIO,-3.6807396,40.4427313
FUE_05_0018,CHAMARTIN,PZA. SAGRADO CORAZON DE JESUS,EN SERVICIO,-3.6770468,40.4446449
FUE_05_0020,CHAMARTIN,DUQUE DE SEVILLA FRENTE AL 4,EN SERVICIO,-3.6790987,40.4416697
FUE_05_0021,CHAMARTIN,"C/ NIEREMBERG, 8",EN SERVICIO,-3.6715847,40.4474378
FUE_05_0022,CHAMARTIN,PRADILLO - MARCENADO,EN SERVICIO,-3.6734396,40.4490896
FUE_05_0024,CHAMARTIN,PZA. DE PEDRO MUGURUZA,EN SERVICIO,-3.6861179,40.4626239
FUE_05_0025,CHAMARTIN,PZA. MADRE MOLAS,EN SERVICIO,-3.6847578,40.4628979
FUE_05_0027,CHAMARTIN,"PADRE CLARET, 7-9",EN SERVICIO,-3.6654317,40.4458811
FUE_05_0029,CHAMARTIN,"STA. HORTENSIA, 30",CERRADA TEMPORALMENTE,-3.6648945,40.4438266
FUE_05_0031,CHAMARTIN,"PUERTO RICO, 52",EN SERVICIO,-3.6741915,40.4591471
FUE_05_0032,CHAMARTIN,COL. SAN CRISTOBAL,EN SERVICIO,-3.6851486,40.4777145
FUE_05_0034,CHAMARTIN,M30 - STA. HORTENSIA,EN SERVICIO,-3.6622656,40.4463622
FUE_05_0037,CHAMARTIN,PZA. DE LA PROSPERIDAD,EN SERVICIO,-3.674523,40.444297
FUE_05_0040,CHAMARTIN,PZA. DE LA C/ INDALECIO HDEZ.,EN SERVICIO,-3.675719,40.4394905
FUE_05_0041,CHAMARTIN,C/DOCTOR MARCO CORERA Nº2,EN SERVICIO,-3.6765499,40.4502553
FUE_05_0043,CHAMARTIN,JARDINES DE SAN FERNANDO,EN SERVICIO,-3.6872481,40.459141
FUE_05_0045,CHAMARTIN,PARQUE PUERTO RICO (IGLESIA),EN SERVICIO,-3.6753335,40.4563255
FUE_05_0047,CHAMARTIN,JARDINES INSTITUTO STA. MARCA,EN SERVICIO,-3.6728706,40.4563616
FUE_05_0048,CHAMARTIN,ALFONSO XIII - STA. Mª MAGDALENA,EN SERVICIO,-3.6691784,40.4599813
FUE_05_0049,CHAMARTIN,ALFONSO XIII - STA. Mª MAGDALENA,EN SERVICIO,-3.670045,40.4605999
FUE_05_0050,CHAMARTIN,CALLE MARCENADO 51,EN SERVICIO,-3.6755402,40.4501543
FUE_05_0051,CHAMARTIN,PRADILLO  FRENTE Nº 30 (PISTAS DE FÚTBOL),EN SERVICIO,-3.6726514,40.4489872
FUE_05_0052,CHAMARTIN,C/ARQUITECTO GAUDI Nº 11,EN SERVICIO,-3.6680518,40.4632944
FUE_05_0053,CHAMARTIN,Pº DE LA CASTELLANA II,EN SERVICIO,-3.6908469,40.4391016
FUE_05_0063,CHAMARTIN,C/ TRAVESÍA SANTA MARÍA MAGDALENA Nº 5,EN SERVICIO,-3.6715313,40.4617957
FUE_05_0064,CHAMARTIN,"C/ CELINDAS, Nº 13",EN SERVICIO,-3.665859,40.4536483
FUE_05_0065,CHAMARTIN,"C/ MADRE DE DIOS, Nº 10",EN SERVICIO,-3.6740056,40.4633012
FUE_05_0066,CHAMARTIN,"AVDA. DE PIO XII, Nº 51",EN SERVICIO,-3.6756158,40.4655747
FUE_05_0067,CHAMARTIN,"C/ JUAN BAUTISTA DE TOLEDO, Nº 34",EN SERVICIO,-3.6720364,40.4420351
FUE_05_0068,CHAMARTIN,"C/ MATEO INURRIA, Nº 19",EN SERVICIO,-3.68393,40.4672718
FUE_05_0069,CHAMARTIN,PL VIRGEN DE GUADALUPANA Nº 1,EN SERVICIO,-3.6748242,40.4515045
FUE_05_0070,CHAMARTIN,CALLE PRADILLO N 6,EN SERVICIO,-3.6757313,40.448356
FUE_05_0071,CHAMARTIN,"C/URUGUAY, Nº 16 B",EN SERVICIO,-3.6780649,40.4568363
FUE_05_0072,CHAMARTIN,AVDA ALFONSO XIII 36,EN SERVICIO,-3.6780683,40.4568379
FUE_05_0073,CHAMARTIN,PLAZA GARCÍA IBARROLA,EN SERVICIO,-3.6697609,40.4657375
FUE_05_0075,CHAMARTIN,C/PARAGUAY Nº 9,EN SERVICIO,-3.6720008,40.4597913
